TimeStamp,Delta_TP9,Delta_AF7,Delta_AF8,Delta_TP10,Theta_TP9,Theta_AF7,Theta_AF8,Theta_TP10,Alpha_TP9,Alpha_AF7,Alpha_AF8,Alpha_TP10,Beta_TP9,Beta_AF7,Beta_AF8,Beta_TP10,Gamma_TP9,Gamma_AF7,Gamma_AF8,Gamma_TP10,RAW_TP9,RAW_AF7,RAW_AF8,RAW_TP10,AUX_RIGHT,AUX_LEFT,Accelerometer_X,Accelerometer_Y,Accelerometer_Z,Gyro_X,Gyro_Y,Gyro_Z,HeadBandOn,HSI_TP9,HSI_AF7,HSI_AF8,HSI_TP10,Battery,Elements
2024-04-14 14:08:37.329,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/muse/elements/blink
2024-04-14 14:08:37.372,-0.003353889477232574,0,0.0258079146426754,-0.01007499517706194,0.169819649412499,0,-0.2075071901596522,0.01387521492287939,0.262668208539922,0,-0.2368336238636896,0.5368653261220724,0.296799809719578,0,0.008489385103170205,0.0867407369520206,0.9846001002889402,0,-0.2058037997320486,0.5123366030254621,981.941391941392,925.934065934066,783.6996336996338,1171.721611721612,874.3589743589744,869.92673992674,-0.166199,-0.070312,0.970337,7.095490,0.867310,3.289795,1,4,4,4,4,88.000000
2024-04-14 14:08:37.769,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/muse/elements/blink
2024-04-14 14:08:38.376,0.05263646030273334,0,0.05140668380104909,-0.005095669386540236,0.1912532747528076,0,-0.2057955490067806,0.04495679318485967,0.2127533403381091,0,-0.2374893101677005,0.5131438484599428,0.2376182628955822,0,0.002358709170695757,0.07479338165810019,0.9796234030500959,0,-0.1959157293492036,0.4891161234758629,404.9450549450549,299.7802197802198,699.0842490842491,544.7619047619048,806.2637362637363,657.985347985348,-0.179810,-0.062927,0.957214,5.816956,1.697235,3.200073,1,1,4,2,1,88.000000
2024-04-14 14:08:39.372,0.05263646030273334,0,0.05140668380104909,-0.005095669386540236,0.1912532747528076,0,-0.2057955490067806,0.04495679318485967,0.2127533403381091,0,-0.2374893101677005,0.5131438484599428,0.2376182628955822,0,0.002358709170695757,0.07479338165810019,0.9796234030500959,0,-0.1959157293492036,0.4891161234758629,583.8461538461538,565.3113553113553,736.959706959707,672.893772893773,771.6117216117216,641.8681318681319,-0.177063,-0.068970,0.958374,6.287994,0.747681,3.768311,1,2,4,1,2,88.000000
2024-04-14 14:08:40.372,0.05263646030273334,0,0.05140668380104909,-0.005095669386540236,0.1912532747528076,0,-0.2057955490067806,0.04495679318485967,0.2127533403381091,0,-0.2374893101677005,0.5131438484599428,0.2376182628955822,0,0.002358709170695757,0.07479338165810019,0.9796234030500959,0,-0.1959157293492036,0.4891161234758629,706.3369963369963,651.1355311355312,694.2490842490843,743.0036630036631,747.8388278388279,615.2747252747253,-0.188660,-0.066406,0.954102,6.579590,1.211243,3.035583,1,2,2,1,2,88.000000
2024-04-14 14:08:41.307,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/muse/elements/blink
2024-04-14 14:08:41.375,0.05263646030273334,0,0.8491500741309852,1.041046104201562,0.1912532747528076,0,0.7341834040466904,0.3669349894359353,0.2127533403381091,0,0.5084190058325305,0.6554734027959457,0.2376182628955822,0,0.3259006265513463,0.3611806901458688,0.9796234030500959,0,-0.286549530568504,0.3403474454039215,444.8351648351648,255.0549450549451,628.974358974359,620.5128205128206,821.1721611721612,886.8498168498169,-0.184265,-0.061340,0.958496,6.392670,2.168274,3.536530,1,1,2,1,1,88.000000
2024-04-14 14:08:41.511,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/muse/elements/blink
2024-04-14 14:08:42.372,0.05263646030273334,0,0.8491500741309852,1.041046104201562,0.1912532747528076,0,0.7341834040466904,0.3669349894359353,0.2127533403381091,0,0.5084190058325305,0.6554734027959457,0.2376182628955822,0,0.3259006265513463,0.3611806901458688,0.9796234030500959,0,-0.286549530568504,0.3403474454039215,506.8864468864469,307.8388278388279,700.6959706959707,647.1062271062272,665.6410256410256,537.1062271062272,-0.186218,-0.066406,0.959778,5.929108,1.921539,2.901001,1,1,2,1,1,88.000000
2024-04-14 14:08:43.372,0.4266568724661379,0,0.8491500741309852,0.3754918831881577,0.2065302756517748,0,0.7341834040466904,0.2181995585372843,0.438436875514339,0,0.5084190058325305,0.2418234472304479,0.2915150353076492,0,0.3259006265513463,0.2815378406159432,0.9578674661531265,0,-0.286549530568504,0.3056556354129034,593.5164835164835,531.8681318681319,759.92673992674,697.4725274725275,877.1794871794872,700.6959706959707,-0.188782,-0.064819,0.957458,6.086121,1.719666,2.684174,1,1,2,1,1,88.000000
2024-04-14 14:08:44.372,0.4913051782628178,0,1.200843108726906,0.3559278235320341,0.2570720151099639,0,0.9020413250634349,-0.01231859028540672,0.475611833672576,0,0.5335210619764403,0.2140501854758339,0.2740547190816444,0,0.5138570014239489,0.2813096401719478,0.9591823646329496,0,0.022490842157194,0.4700756037730273,382.3809523809524,0,742.1978021978023,575.3846153846154,763.956043956044,622.1245421245421,-0.192261,-0.065247,0.948669,6.377716,2.228088,3.581390,1,1,4,1,1,88.000000
2024-04-14 14:08:45.371,0.3736895838906532,0,1.200843108726906,0.004862229399888783,0.1105587464111927,0,0.9020413250634349,0.1094547874145933,0.4221685255479551,0,0.5335210619764403,0.4818412995203565,0.2090518066161505,0,0.5138570014239489,0.313907350432333,0.9743795801345662,0,0.022490842157194,0.4467381742189664,420.6593406593407,0,757.1062271062272,593.919413919414,818.3516483516484,660,-0.197266,-0.070862,0.955261,5.667419,1.114044,3.237457,1,1,4,1,1,88.000000
2024-04-14 14:08:46.371,0.2737940202285554,0,1.265298215035333,0.3338096194110755,-0.02204887697784989,0,0.8885952958742627,0.3133855030509934,0.2937953876767845,0,0.488191641063068,0.4769702503196936,0.3301564465785231,0,0.5507680700317177,0.3607189626147667,0.9828365164109429,0,0.02714546883387604,0.4100692232815872,500.0366300366301,355.3846153846154,1191.062271062271,635.4212454212454,799.4139194139194,722.8571428571429,-0.192566,-0.082092,0.953979,7.357178,1.039276,3.932800,1,1,4,1,1,88.000000
2024-04-14 14:08:46.795,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/muse/elements/blink
2024-04-14 14:08:47.371,-0.106623976835938,0,1.265298215035333,0.5305596740316467,-0.07493654776150699,0,0.8885952958742627,0.2107395735320151,0.1376288564269355,0,0.488191641063068,0.2456432785626326,0.3075923925894397,0,0.5507680700317177,0.2687900476573955,1.038219104442838,0,0.02714546883387604,0.5158340983873883,376.7399267399268,0,809.4871794871796,572.1611721611722,850.1831501831502,754.6886446886447,-0.192139,-0.082275,0.953857,6.751556,1.024323,3.790741,1,1,4,1,1,88.000000
2024-04-14 14:08:48.372,-0.02737454059298744,0,1.265298215035333,0.5008117217032912,0.006474004663826262,0,0.8885952958742627,0.2715741271962575,0.09563732572262879,0,0.488191641063068,0.1774874369665178,0.261469465367759,0,0.5507680700317177,0.2127401554545731,1.046788277024549,0,0.02714546883387604,0.536434070792477,415.4212454212454,0,682.1611721611722,633.4065934065934,832.4542124542124,713.5897435897436,-0.103638,0.085693,0.970154,11.977844,6.295471,-3.887939,1,1,4,1,1,88.000000
2024-04-14 14:08:48.643,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/muse/elements/blink
2024-04-14 14:08:48.999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/muse/elements/blink
2024-04-14 14:08:49.372,-0.02737454059298744,0,1.265298215035333,0.5008117217032912,0.006474004663826262,0,0.8885952958742627,0.2715741271962575,0.09563732572262879,0,0.488191641063068,0.1774874369665178,0.261469465367759,0,0.5507680700317177,0.2127401554545731,1.046788277024549,0,0.02714546883387604,0.536434070792477,413.4065934065934,0,635.0183150183151,612.4542124542124,706.7399267399268,590.2930402930403,-0.225342,-0.077271,0.935791,4.127197,-0.441132,1.016846,1,2,4,1,2,88.000000
2024-04-14 14:08:49.419,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/muse/elements/blink
2024-04-14 14:08:50.132,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/muse/elements/blink
2024-04-14 14:08:50.372,-0.02737454059298744,0,1.265298215035333,0.5008117217032912,0.006474004663826262,0,0.8885952958742627,0.2715741271962575,0.09563732572262879,0,0.488191641063068,0.1774874369665178,0.261469465367759,0,0.5507680700317177,0.2127401554545731,1.046788277024549,0,0.02714546883387604,0.536434070792477,476.6666666666667,0,657.5824175824176,612.0512820512821,728.0952380952381,736.959706959707,-0.181763,-0.022156,0.957275,10.437622,-5.069275,13.151703,1,2,2,1,2,88.000000
2024-04-14 14:08:51.270,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/muse/elements/blink
2024-04-14 14:08:51.372,-0.02737454059298744,0,1.265298215035333,0.5008117217032912,0.006474004663826262,0,0.8885952958742627,0.2715741271962575,0.09563732572262879,0,0.488191641063068,0.1774874369665178,0.261469465367759,0,0.5507680700317177,0.2127401554545731,1.046788277024549,0,0.02714546883387604,0.536434070792477,441.2087912087912,0,686.996336996337,582.6373626373627,834.0659340659341,762.7472527472528,-0.163879,-0.040344,0.983643,8.351593,2.175751,2.452393,1,2,2,1,2,88.000000
2024-04-14 14:08:52.372,-0.02737454059298744,0,1.265298215035333,0.5008117217032912,0.006474004663826262,0,0.8885952958742627,0.2715741271962575,0.09563732572262879,0,0.488191641063068,0.1774874369665178,0.261469465367759,0,0.5507680700317177,0.2127401554545731,1.046788277024549,0,0.02714546883387604,0.536434070792477,506.0805860805861,0,649.1208791208792,586.2637362637363,863.4798534798535,841.7216117216118,-0.194885,-0.001038,0.958862,3.200073,1.368256,-4.097290,1,2,2,1,2,88.000000
2024-04-14 14:08:53.371,-0.02737454059298744,0,0.8717162901948717,0.5008117217032912,0.006474004663826262,0,0.5321458924675644,0.2715741271962575,0.09563732572262879,0,0.8552330592443184,0.1774874369665178,0.261469465367759,0,0.2231226560061378,0.2127401554545731,1.046788277024549,0,-0.2253372933896117,0.536434070792477,599.9633699633699,0,701.0989010989011,661.6117216117216,753.4798534798535,714.3956043956044,-0.207764,-0.026123,0.954407,5.929108,0.605621,2.990723,1,2,2,1,2,88.000000
2024-04-14 14:08:54.372,0.8357082948963862,0,0.8625063785594158,0.7122759532880754,0.2211525525481809,0,0.5150380534763479,0.55584539251053,0.7280759845318501,0,0.9221555519439323,0.5734556962209342,0.2094387886660746,0,0.2730093351304003,0.4311656920116229,0.7317189121879464,0,-0.1894511118777889,0.474544155630178,501.2454212454213,0,659.5970695970697,531.0622710622711,848.974358974359,754.2857142857143,-0.182922,-0.024597,0.959412,8.725433,1.009369,-0.904694,1,1,2,1,1,88.000000
2024-04-14 14:08:55.372,1.053701494188371,0,1.101899924744951,0.829579857805479,0.4479617713282767,0,0.9448469608874024,0.6662312714568439,0.6117128414802647,0,0.7613363743318194,0.5508214020951547,0.3175260096705244,0,0.2958483876309169,0.482631109769851,0.7765051214760574,0,-0.0793610880868261,0.4909681333506174,429.5238095238095,0,731.3186813186813,589.8901098901099,745.8241758241759,718.4249084249085,-0.173462,-0.022705,0.965881,10.228271,-3.633728,4.904785,1,1,2,1,1,88.000000
2024-04-14 14:08:56.372,1.067015554465333,0,0.7035843952508897,0.8541007413104058,0.4714087846047784,0,0.3724863510062973,0.7191578351790446,0.4963995166973161,0,0.5163501684013386,0.5161797753254772,0.3426798716081417,0,0.1866001435707589,0.4956720801549875,0.7894923324218009,0,-0.03784328395803725,0.495707763855859,708.7545787545788,493.992673992674,802.2344322344322,747.032967032967,757.5091575091575,734.1391941391942,-0.169495,-0.013062,0.970520,6.669312,1.502838,4.344025,1,1,4,1,1,88.000000
2024-04-14 14:08:57.372,1.073726384934477,0,0.6118105729498087,0.8541007413104058,0.8648058680482189,0,0.2160597426211346,0.7191578351790446,0.9146313747358162,0,0.5076525042804291,0.5161797753254772,0.6318253502118015,0,0.1035586836540343,0.4956720801549875,0.8276286413149594,0,-0.09467278822714675,0.495707763855859,677.7289377289377,137.3992673992674,763.1501831501831,769.1941391941392,797.8021978021978,772.8205128205128,-0.174561,-0.007385,0.963623,6.579590,1.689758,4.022522,1,1,2,1,1,88.000000
