TimeStamp,Delta_TP9,Delta_AF7,Delta_AF8,Delta_TP10,Theta_TP9,Theta_AF7,Theta_AF8,Theta_TP10,Alpha_TP9,Alpha_AF7,Alpha_AF8,Alpha_TP10,Beta_TP9,Beta_AF7,Beta_AF8,Beta_TP10,Gamma_TP9,Gamma_AF7,Gamma_AF8,Gamma_TP10,RAW_TP9,RAW_AF7,RAW_AF8,RAW_TP10,AUX_RIGHT,AUX_LEFT,Accelerometer_X,Accelerometer_Y,Accelerometer_Z,Gyro_X,Gyro_Y,Gyro_Z,HeadBandOn,HSI_TP9,HSI_AF7,HSI_AF8,HSI_TP10,Battery,Elements
2024-02-26 21:02:13.836,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/muse/event/connected MuseS-5DE7
2024-02-26 21:02:47.836,0,-0.3036348950503227,0.4174848267776157,0,0,-0.510491604880329,-0.387267452866007,0,0,0.04282660012197669,0.1958898830949238,0,0,-0.1116391368916737,-0.1678918345660521,0,0,-0.3286880188201352,-0.4439728224405615,0,0,798.2051282051282,806.6666666666667,0,659.5970695970697,503.2600732600733,-0.170532,0.034729,0.995911,6.287994,-3.065491,6.056213,1,4,1,1,4,45.000000
2024-02-26 21:02:48.837,0,-0.4463934875002277,-0.09898654083047378,0,0,-0.3956678957470216,-0.2587232425683672,0,0,-0.04747471488796541,0.01501878487653005,0,0,-0.05961141410153015,-0.2254295098205048,0,0,-0.4190014503413205,-0.6314713900638619,0,1080.659340659341,791.3553113553114,795.7875457875458,1012.967032967033,859.4505494505495,655.9706959706959,-0.173645,0.026978,0.999023,5.831909,-1.876678,4.837494,1,4,1,1,4,45.000000
2024-02-26 21:02:49.836,0,-0.3562569031420662,-0.1912615736456768,0,0,-0.1711606738028575,-0.2051233521478103,0,0,0.1177949363572552,-0.0541441211211001,0,0,0.02390929363835012,-0.269107778274365,0,0,-0.3869380355061736,-0.5453899872378066,0,1542.417582417582,796.5934065934066,799.4139194139194,1253.113553113553,808.6813186813187,591.0989010989011,-0.166260,0.023743,0.999084,6.078644,-2.811279,5.846863,1,4,1,1,4,45.000000
2024-02-26 21:02:50.655,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/muse/elements/blink
2024-02-26 21:02:50.836,0,-0.1658783848548883,-0.3705587104530373,0,0,-0.2069371653216517,-0.3959550047671546,0,0,0.07164138513667204,-0.04082784193166212,0,0,-0.07022351976115483,-0.2693349586971596,0,0,-0.468455168304054,-0.5939314327895704,0,42.30769230769231,797.8021978021978,795.3846153846154,58.42490842490842,750.6593406593407,620.5128205128206,-0.173340,0.017090,0.999390,6.310425,-2.512207,5.727234,1,4,1,1,4,45.000000
2024-02-26 21:02:51.847,0,-0.1205898186697845,-0.5195886168980419,0,0,-0.5273976151884827,-0.2860695495100075,0,0,-0.3167977962229874,0.1790720122697068,0,0,-0.005179079223762251,0.0007033428029708588,0,0,-0.2209035262977501,-0.5623560384278439,0,45.53113553113553,797.8021978021978,798.2051282051282,61.64835164835165,623.3333333333334,540.3296703296703,-0.143372,0.042664,1.015991,3.327179,1.712189,12.845154,1,4,1,1,4,45.000000
2024-02-26 21:02:52.843,0,-0.2466240518944293,-0.1510015728136644,0,0,-0.4030170104448108,-0.3313449090343972,0,0,-0.03693930544510544,0.1977251581409198,0,0,-0.0408098854650004,-0.000838799822049413,0,0,-0.268062705859724,-0.5097148788924761,0,488.7545787545787,791.3553113553114,797.8021978021978,517.3626373626374,820.3663003663004,585.4578754578755,-0.156738,-0.025391,0.998779,5.465546,-3.192596,5.233765,1,4,1,1,4,45.000000
2024-02-26 21:02:53.837,0,-0.3452866284567288,0.1899972115508611,0,0,-0.1238332141031471,-0.01469080589436899,0,0,0.1577395971043752,0.1949610640459513,0,0,-0.02055490551687623,0.1236600191163403,0,0,-0.2728488614243613,-0.2593263388902913,0,76.55677655677655,797.3992673992674,796.5934065934066,61.24542124542125,1378.827838827839,1233.369963369963,-0.154907,0.010010,1.001221,5.809479,-2.646790,4.927216,1,4,1,1,4,45.000000
2024-02-26 21:02:54.845,0,-0.0882927631333449,0.410629308391101,0,0,-0.03533280177642409,-0.1928267675132995,0,0,0.2718438458462722,0.02883006449035428,0,0,0.1445365761299832,0.09592921751341763,0,0,-0.2757896112698733,-0.2737973893320939,0,1116.923076923077,798.6080586080586,797.3992673992674,1337.326007326007,840.9157509157509,737.3626373626374,-0.156250,0.004517,1.001892,6.011353,-3.977661,6.153412,1,4,1,1,4,45.000000
2024-02-26 21:02:55.836,0,0.01094971628434267,0.3091317966419319,0,0,-0.1489806974180236,-0.4324832121243008,0,0,0.1047685244319905,0.03833749381859763,0,0,-0.04882131452833219,-0.0593641405984468,0,0,-0.4696122254397994,-0.4165027740374644,0,53.99267399267399,796.996336996337,799.4139194139194,122.8937728937729,820.7692307692308,638.2417582417582,-0.142517,-0.002747,1.000122,6.183319,-2.564545,5.727234,1,4,1,1,4,45.000000
2024-02-26 21:02:56.846,0,-0.1580616034471274,0.1022762695838489,0,0,-0.4307982466373518,-0.4857055394284834,0,0,-0.1974143839761798,-0.04986522949890364,0,0,-0.05747806199004959,-0.1249122418150768,0,0,-0.4850311986388209,-0.4063330371294913,0,627.7655677655678,804.6520146520147,809.4871794871796,670.8791208791209,1403.809523809524,1228.131868131868,-0.147827,-0.016235,0.998718,6.848755,2.063599,3.566437,1,4,1,1,4,45.000000
2024-02-26 21:02:57.838,0,-0.2286854145429944,-0.1136148655691838,0,0,-0.4334844197380368,-0.2816985568753996,0,0,0.0750536145846505,-0.151252006000407,0,0,-0.03390782890109013,-0.1976130860702213,0,0,-0.5083803383764036,-0.4527193574216058,0,1609.70695970696,795.3846153846154,801.025641025641,1649.59706959707,779.2673992673992,593.1135531135532,-0.131348,0.015137,1.010620,6.101074,-2.429962,5.196381,1,4,1,1,4,45.000000
2024-02-26 21:02:58.156,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/muse/elements/jaw_clench
2024-02-26 21:02:58.836,0,-0.06066020276308372,-0.3088191606173136,0,0,-0.2719666806086435,-0.2005853452677998,0,0,0.04167076431047143,-0.1701155166569869,0,0,-0.191195429927889,-0.2458827646251935,0,0,-0.4938271084350661,-0.5863533529770514,0,841.3186813186813,797.3992673992674,799.8168498168499,971.4652014652015,628.1684981684982,477.4725274725275,-0.128052,0.031677,1.003540,7.304840,-2.400055,6.145935,1,4,1,1,4,45.000000
2024-02-26 21:02:59.836,0,0.4621823478278743,-0.2871123232005492,0,0,0.3246833280219247,-0.2754031839585805,0,0,0.4338387951193308,-0.2232416838675347,0,0,0.1385493781794805,-0.2605305244566969,0,0,-0.2384624736023982,-0.5453533345386203,0,740.5860805860806,795.7875457875458,794.5787545787546,869.1208791208792,796.5934065934066,709.9633699633699,-0.132690,0.040527,1.006836,5.899200,-2.287903,4.433746,1,4,1,1,4,45.000000
2024-02-26 21:03:00.836,0,0.4994813693370646,0.2916847248367775,0,0,0.4625976966755707,0.02483477916559014,0,0,0.5408062426069189,0.3914975158699062,0,0,0.09666629159072629,0.03024035653013179,0,0,-0.394417914281799,-0.4241290029737384,0,39.08424908424909,801.025641025641,798.2051282051282,170.03663003663,870.3296703296703,693.8461538461538,-0.135193,0.038269,1.001282,5.719757,-1.891632,5.689850,1,4,1,1,4,45.000000
2024-02-26 21:03:01.835,0,-0.0188429659515595,-0.1423579041441415,0,0,-0.1055719433945149,-0.3452206169479036,0,0,0.1968628760125397,0.03589170915996823,0,0,-0.02708385247231064,-0.1714024799022652,0,0,-0.3477094515141703,-0.4939743188990678,0,99.92673992673993,795.3846153846154,793.3699633699634,220.8058608058608,665.6410256410256,515.3479853479854,-0.134766,0.048157,1.009827,6.003876,-2.437439,5.375824,1,4,1,1,4,45.000000
2024-02-26 21:03:02.844,0,-0.2176901066292593,-0.3105427064771775,0,0,-0.1791624339191766,-0.3287310564486997,0,0,-0.01851830044807101,-0.1355642862278511,0,0,-0.1099830167076884,-0.2351252540666773,0,0,-0.3221401536886316,-0.4402672483964354,0,105.5677655677656,794.981684981685,797.8021978021978,259.8901098901099,784.1025641025641,929.5604395604396,-0.135864,0.042175,1.002441,5.405731,-3.334656,4.650574,1,4,1,1,4,45.000000
2024-02-26 21:03:03.836,0,-0.1638940386889391,-0.6344046717739331,0,0,-0.127312853312958,-0.217016591003572,0,0,0.187596505833562,0.1073001324188203,0,0,-0.1445299533166391,-0.1877128409187619,0,0,-0.4409325116082766,-0.4381910623584085,0,87.43589743589745,806.6666666666667,799.8168498168499,78.16849816849818,410.1831501831502,241.7582417582418,-0.141052,0.036133,1.001038,5.816956,-1.891632,5.106659,1,4,1,1,4,45.000000
